roi_i,roi_j,consistency,roi_i_name,roi_i_network,roi_j_name,roi_j_network
1.0,136.0,0.0,LH_Vis_1,Visual,RH_Vis_16,Visual
1.0,135.0,0.0,LH_Vis_1,Visual,RH_Vis_15,Visual
1.0,166.0,0.0,LH_Vis_1,Visual,RH_DorsAttn_6,DorsalAttn
1.0,165.0,0.0,LH_Vis_1,Visual,RH_DorsAttn_5,DorsalAttn
1.0,164.0,0.0,LH_Vis_1,Visual,RH_DorsAttn_4,DorsalAttn
1.0,163.0,0.0,LH_Vis_1,Visual,RH_DorsAttn_3,DorsalAttn
1.0,162.0,0.0,LH_Vis_1,Visual,RH_DorsAttn_2,DorsalAttn
1.0,161.0,0.0,LH_Vis_1,Visual,RH_DorsAttn_1,DorsalAttn
1.0,160.0,0.0,LH_Vis_1,Visual,RH_SomMot_20,Somatomotor
1.0,159.0,0.0,LH_Vis_1,Visual,RH_SomMot_19,Somatomotor
1.0,158.0,0.0,LH_Vis_1,Visual,RH_SomMot_18,Somatomotor
1.0,157.0,0.0,LH_Vis_1,Visual,RH_SomMot_17,Somatomotor
1.0,156.0,0.0,LH_Vis_1,Visual,RH_SomMot_16,Somatomotor
1.0,155.0,0.0,LH_Vis_1,Visual,RH_SomMot_15,Somatomotor
1.0,154.0,0.0,LH_Vis_1,Visual,RH_SomMot_14,Somatomotor
1.0,153.0,0.0,LH_Vis_1,Visual,RH_SomMot_13,Somatomotor
1.0,152.0,0.0,LH_Vis_1,Visual,RH_SomMot_12,Somatomotor
1.0,151.0,0.0,LH_Vis_1,Visual,RH_SomMot_11,Somatomotor
1.0,182.0,0.0,LH_Vis_1,Visual,RH_SalVentAttn_2,Salience
1.0,181.0,0.0,LH_Vis_1,Visual,RH_SalVentAttn_1,Salience
1.0,180.0,0.0,LH_Vis_1,Visual,RH_DorsAttn_20,DorsalAttn
1.0,179.0,0.0,LH_Vis_1,Visual,RH_DorsAttn_19,DorsalAttn
1.0,178.0,0.0,LH_Vis_1,Visual,RH_DorsAttn_18,DorsalAttn
1.0,177.0,0.0,LH_Vis_1,Visual,RH_DorsAttn_17,DorsalAttn
1.0,176.0,0.0,LH_Vis_1,Visual,RH_DorsAttn_16,DorsalAttn
1.0,175.0,0.0,LH_Vis_1,Visual,RH_DorsAttn_15,DorsalAttn
1.0,174.0,0.0,LH_Vis_1,Visual,RH_DorsAttn_14,DorsalAttn
1.0,173.0,0.0,LH_Vis_1,Visual,RH_DorsAttn_13,DorsalAttn
1.0,172.0,0.0,LH_Vis_1,Visual,RH_DorsAttn_12,DorsalAttn
1.0,171.0,0.0,LH_Vis_1,Visual,RH_DorsAttn_11,DorsalAttn
1.0,170.0,0.0,LH_Vis_1,Visual,RH_DorsAttn_10,DorsalAttn
1.0,169.0,0.0,LH_Vis_1,Visual,RH_DorsAttn_9,DorsalAttn
1.0,168.0,0.0,LH_Vis_1,Visual,RH_DorsAttn_8,DorsalAttn
1.0,167.0,0.0,LH_Vis_1,Visual,RH_DorsAttn_7,DorsalAttn
1.0,198.0,0.0,LH_Vis_1,Visual,RH_SalVentAttn_18,Salience
1.0,197.0,0.0,LH_Vis_1,Visual,RH_SalVentAttn_17,Salience
1.0,196.0,0.0,LH_Vis_1,Visual,RH_SalVentAttn_16,Salience
1.0,195.0,0.0,LH_Vis_1,Visual,RH_SalVentAttn_15,Salience
1.0,194.0,0.0,LH_Vis_1,Visual,RH_SalVentAttn_14,Salience
1.0,193.0,0.0,LH_Vis_1,Visual,RH_SalVentAttn_13,Salience
1.0,192.0,0.0,LH_Vis_1,Visual,RH_SalVentAttn_12,Salience
1.0,191.0,0.0,LH_Vis_1,Visual,RH_SalVentAttn_11,Salience
1.0,190.0,0.0,LH_Vis_1,Visual,RH_SalVentAttn_10,Salience
1.0,189.0,0.0,LH_Vis_1,Visual,RH_SalVentAttn_9,Salience
1.0,188.0,0.0,LH_Vis_1,Visual,RH_SalVentAttn_8,Salience
1.0,187.0,0.0,LH_Vis_1,Visual,RH_SalVentAttn_7,Salience
1.0,186.0,0.0,LH_Vis_1,Visual,RH_SalVentAttn_6,Salience
1.0,185.0,0.0,LH_Vis_1,Visual,RH_SalVentAttn_5,Salience
1.0,184.0,0.0,LH_Vis_1,Visual,RH_SalVentAttn_4,Salience
1.0,183.0,0.0,LH_Vis_1,Visual,RH_SalVentAttn_3,Salience
2.0,17.0,0.0,LH_Vis_2,Visual,LH_Vis_17,Visual
2.0,16.0,0.0,LH_Vis_2,Visual,LH_Vis_16,Visual
2.0,15.0,0.0,LH_Vis_2,Visual,LH_Vis_15,Visual
2.0,14.0,0.0,LH_Vis_2,Visual,LH_Vis_14,Visual
2.0,13.0,0.0,LH_Vis_2,Visual,LH_Vis_13,Visual
2.0,12.0,0.0,LH_Vis_2,Visual,LH_Vis_12,Visual
2.0,11.0,0.0,LH_Vis_2,Visual,LH_Vis_11,Visual
2.0,10.0,0.0,LH_Vis_2,Visual,LH_Vis_10,Visual
2.0,9.0,0.0,LH_Vis_2,Visual,LH_Vis_9,Visual
2.0,8.0,0.0,LH_Vis_2,Visual,LH_Vis_8,Visual
2.0,7.0,0.0,LH_Vis_2,Visual,LH_Vis_7,Visual
2.0,6.0,0.0,LH_Vis_2,Visual,LH_Vis_6,Visual
2.0,5.0,0.0,LH_Vis_2,Visual,LH_Vis_5,Visual
2.0,4.0,0.0,LH_Vis_2,Visual,LH_Vis_4,Visual
2.0,3.0,0.0,LH_Vis_2,Visual,LH_Vis_3,Visual
1.0,199.0,0.0,LH_Vis_1,Visual,RH_SalVentAttn_19,Salience
2.0,33.0,0.0,LH_Vis_2,Visual,LH_SomMot_13,Somatomotor
2.0,32.0,0.0,LH_Vis_2,Visual,LH_SomMot_12,Somatomotor
2.0,31.0,0.0,LH_Vis_2,Visual,LH_SomMot_11,Somatomotor
2.0,30.0,0.0,LH_Vis_2,Visual,LH_SomMot_10,Somatomotor
2.0,29.0,0.0,LH_Vis_2,Visual,LH_SomMot_9,Somatomotor
2.0,28.0,0.0,LH_Vis_2,Visual,LH_SomMot_8,Somatomotor
2.0,27.0,0.0,LH_Vis_2,Visual,LH_SomMot_7,Somatomotor
2.0,26.0,0.0,LH_Vis_2,Visual,LH_SomMot_6,Somatomotor
2.0,25.0,0.0,LH_Vis_2,Visual,LH_SomMot_5,Somatomotor
2.0,24.0,0.0,LH_Vis_2,Visual,LH_SomMot_4,Somatomotor
2.0,23.0,0.0,LH_Vis_2,Visual,LH_SomMot_3,Somatomotor
2.0,22.0,0.0,LH_Vis_2,Visual,LH_SomMot_2,Somatomotor
2.0,21.0,0.0,LH_Vis_2,Visual,LH_SomMot_1,Somatomotor
2.0,20.0,0.0,LH_Vis_2,Visual,LH_Vis_20,Visual
2.0,19.0,0.0,LH_Vis_2,Visual,LH_Vis_19,Visual
2.0,18.0,0.0,LH_Vis_2,Visual,LH_Vis_18,Visual
2.0,49.0,0.0,LH_Vis_2,Visual,LH_DorsAttn_9,DorsalAttn
2.0,48.0,0.0,LH_Vis_2,Visual,LH_DorsAttn_8,DorsalAttn
2.0,47.0,0.0,LH_Vis_2,Visual,LH_DorsAttn_7,DorsalAttn
2.0,46.0,0.0,LH_Vis_2,Visual,LH_DorsAttn_6,DorsalAttn
2.0,45.0,0.0,LH_Vis_2,Visual,LH_DorsAttn_5,DorsalAttn
2.0,44.0,0.0,LH_Vis_2,Visual,LH_DorsAttn_4,DorsalAttn
2.0,43.0,0.0,LH_Vis_2,Visual,LH_DorsAttn_3,DorsalAttn
2.0,42.0,0.0,LH_Vis_2,Visual,LH_DorsAttn_2,DorsalAttn
2.0,41.0,0.0,LH_Vis_2,Visual,LH_DorsAttn_1,DorsalAttn
2.0,40.0,0.0,LH_Vis_2,Visual,LH_SomMot_20,Somatomotor
2.0,39.0,0.0,LH_Vis_2,Visual,LH_SomMot_19,Somatomotor
2.0,38.0,0.0,LH_Vis_2,Visual,LH_SomMot_18,Somatomotor
2.0,37.0,0.0,LH_Vis_2,Visual,LH_SomMot_17,Somatomotor
2.0,36.0,0.0,LH_Vis_2,Visual,LH_SomMot_16,Somatomotor
2.0,35.0,0.0,LH_Vis_2,Visual,LH_SomMot_15,Somatomotor
2.0,34.0,0.0,LH_Vis_2,Visual,LH_SomMot_14,Somatomotor
2.0,65.0,0.0,LH_Vis_2,Visual,LH_SalVentAttn_5,Salience
2.0,64.0,0.0,LH_Vis_2,Visual,LH_SalVentAttn_4,Salience
2.0,63.0,0.0,LH_Vis_2,Visual,LH_SalVentAttn_3,Salience
2.0,62.0,0.0,LH_Vis_2,Visual,LH_SalVentAttn_2,Salience
2.0,61.0,0.0,LH_Vis_2,Visual,LH_SalVentAttn_1,Salience
2.0,60.0,0.0,LH_Vis_2,Visual,LH_DorsAttn_20,DorsalAttn
2.0,59.0,0.0,LH_Vis_2,Visual,LH_DorsAttn_19,DorsalAttn
2.0,58.0,0.0,LH_Vis_2,Visual,LH_DorsAttn_18,DorsalAttn
2.0,57.0,0.0,LH_Vis_2,Visual,LH_DorsAttn_17,DorsalAttn
2.0,56.0,0.0,LH_Vis_2,Visual,LH_DorsAttn_16,DorsalAttn
2.0,55.0,0.0,LH_Vis_2,Visual,LH_DorsAttn_15,DorsalAttn
2.0,54.0,0.0,LH_Vis_2,Visual,LH_DorsAttn_14,DorsalAttn
2.0,53.0,0.0,LH_Vis_2,Visual,LH_DorsAttn_13,DorsalAttn
2.0,52.0,0.0,LH_Vis_2,Visual,LH_DorsAttn_12,DorsalAttn
2.0,51.0,0.0,LH_Vis_2,Visual,LH_DorsAttn_11,DorsalAttn
2.0,50.0,0.0,LH_Vis_2,Visual,LH_DorsAttn_10,DorsalAttn
2.0,81.0,0.0,LH_Vis_2,Visual,LH_Limbic_1,Limbic
2.0,80.0,0.0,LH_Vis_2,Visual,LH_SalVentAttn_20,Salience
2.0,79.0,0.0,LH_Vis_2,Visual,LH_SalVentAttn_19,Salience
2.0,78.0,0.0,LH_Vis_2,Visual,LH_SalVentAttn_18,Salience
2.0,77.0,0.0,LH_Vis_2,Visual,LH_SalVentAttn_17,Salience
2.0,76.0,0.0,LH_Vis_2,Visual,LH_SalVentAttn_16,Salience
2.0,75.0,0.0,LH_Vis_2,Visual,LH_SalVentAttn_15,Salience
2.0,74.0,0.0,LH_Vis_2,Visual,LH_SalVentAttn_14,Salience
2.0,73.0,0.0,LH_Vis_2,Visual,LH_SalVentAttn_13,Salience
2.0,72.0,0.0,LH_Vis_2,Visual,LH_SalVentAttn_12,Salience
2.0,71.0,0.0,LH_Vis_2,Visual,LH_SalVentAttn_11,Salience
2.0,70.0,0.0,LH_Vis_2,Visual,LH_SalVentAttn_10,Salience
2.0,69.0,0.0,LH_Vis_2,Visual,LH_SalVentAttn_9,Salience
2.0,68.0,0.0,LH_Vis_2,Visual,LH_SalVentAttn_8,Salience
2.0,67.0,0.0,LH_Vis_2,Visual,LH_SalVentAttn_7,Salience
2.0,66.0,0.0,LH_Vis_2,Visual,LH_SalVentAttn_6,Salience
2.0,97.0,0.0,LH_Vis_2,Visual,LH_FrontPar_7,Frontoparietal
2.0,96.0,0.0,LH_Vis_2,Visual,LH_FrontPar_6,Frontoparietal
2.0,95.0,0.0,LH_Vis_2,Visual,LH_FrontPar_5,Frontoparietal
2.0,94.0,0.0,LH_Vis_2,Visual,LH_FrontPar_4,Frontoparietal
2.0,93.0,0.0,LH_Vis_2,Visual,LH_FrontPar_3,Frontoparietal
2.0,92.0,0.0,LH_Vis_2,Visual,LH_FrontPar_2,Frontoparietal
2.0,91.0,0.0,LH_Vis_2,Visual,LH_FrontPar_1,Frontoparietal
2.0,90.0,0.0,LH_Vis_2,Visual,LH_Limbic_10,Limbic
2.0,89.0,0.0,LH_Vis_2,Visual,LH_Limbic_9,Limbic
2.0,88.0,0.0,LH_Vis_2,Visual,LH_Limbic_8,Limbic
2.0,87.0,0.0,LH_Vis_2,Visual,LH_Limbic_7,Limbic
2.0,86.0,0.0,LH_Vis_2,Visual,LH_Limbic_6,Limbic
2.0,85.0,0.0,LH_Vis_2,Visual,LH_Limbic_5,Limbic
2.0,84.0,0.0,LH_Vis_2,Visual,LH_Limbic_4,Limbic
2.0,83.0,0.0,LH_Vis_2,Visual,LH_Limbic_3,Limbic
2.0,82.0,0.0,LH_Vis_2,Visual,LH_Limbic_2,Limbic
2.0,113.0,0.0,LH_Vis_2,Visual,LH_Default_13,Default
2.0,112.0,0.0,LH_Vis_2,Visual,LH_Default_12,Default
2.0,111.0,0.0,LH_Vis_2,Visual,LH_Default_11,Default
2.0,110.0,0.0,LH_Vis_2,Visual,LH_Default_10,Default
2.0,109.0,0.0,LH_Vis_2,Visual,LH_Default_9,Default
2.0,108.0,0.0,LH_Vis_2,Visual,LH_Default_8,Default
2.0,107.0,0.0,LH_Vis_2,Visual,LH_Default_7,Default
2.0,106.0,0.0,LH_Vis_2,Visual,LH_Default_6,Default
2.0,105.0,0.0,LH_Vis_2,Visual,LH_Default_5,Default
2.0,104.0,0.0,LH_Vis_2,Visual,LH_Default_4,Default
2.0,103.0,0.0,LH_Vis_2,Visual,LH_Default_3,Default
2.0,102.0,0.0,LH_Vis_2,Visual,LH_Default_2,Default
2.0,101.0,0.0,LH_Vis_2,Visual,LH_Default_1,Default
2.0,100.0,0.0,LH_Vis_2,Visual,LH_FrontPar_10,Frontoparietal
2.0,99.0,0.0,LH_Vis_2,Visual,LH_FrontPar_9,Frontoparietal
2.0,98.0,0.0,LH_Vis_2,Visual,LH_FrontPar_8,Frontoparietal
2.0,129.0,0.0,LH_Vis_2,Visual,RH_Vis_9,Visual
2.0,128.0,0.0,LH_Vis_2,Visual,RH_Vis_8,Visual
2.0,127.0,0.0,LH_Vis_2,Visual,RH_Vis_7,Visual
2.0,126.0,0.0,LH_Vis_2,Visual,RH_Vis_6,Visual
2.0,125.0,0.0,LH_Vis_2,Visual,RH_Vis_5,Visual
2.0,124.0,0.0,LH_Vis_2,Visual,RH_Vis_4,Visual
2.0,123.0,0.0,LH_Vis_2,Visual,RH_Vis_3,Visual
2.0,122.0,0.0,LH_Vis_2,Visual,RH_Vis_2,Visual
2.0,121.0,0.0,LH_Vis_2,Visual,RH_Vis_1,Visual
2.0,120.0,0.0,LH_Vis_2,Visual,LH_Default_20,Default
2.0,119.0,0.0,LH_Vis_2,Visual,LH_Default_19,Default
2.0,118.0,0.0,LH_Vis_2,Visual,LH_Default_18,Default
2.0,117.0,0.0,LH_Vis_2,Visual,LH_Default_17,Default
2.0,116.0,0.0,LH_Vis_2,Visual,LH_Default_16,Default
2.0,115.0,0.0,LH_Vis_2,Visual,LH_Default_15,Default
2.0,114.0,0.0,LH_Vis_2,Visual,LH_Default_14,Default
2.0,145.0,0.0,LH_Vis_2,Visual,RH_SomMot_5,Somatomotor
2.0,144.0,0.0,LH_Vis_2,Visual,RH_SomMot_4,Somatomotor
2.0,143.0,0.0,LH_Vis_2,Visual,RH_SomMot_3,Somatomotor
2.0,142.0,0.0,LH_Vis_2,Visual,RH_SomMot_2,Somatomotor
2.0,141.0,0.0,LH_Vis_2,Visual,RH_SomMot_1,Somatomotor
2.0,140.0,0.0,LH_Vis_2,Visual,RH_Vis_20,Visual
2.0,139.0,0.0,LH_Vis_2,Visual,RH_Vis_19,Visual
2.0,138.0,0.0,LH_Vis_2,Visual,RH_Vis_18,Visual
2.0,137.0,0.0,LH_Vis_2,Visual,RH_Vis_17,Visual
2.0,136.0,0.0,LH_Vis_2,Visual,RH_Vis_16,Visual
2.0,135.0,0.0,LH_Vis_2,Visual,RH_Vis_15,Visual
2.0,134.0,0.0,LH_Vis_2,Visual,RH_Vis_14,Visual
2.0,133.0,0.0,LH_Vis_2,Visual,RH_Vis_13,Visual
2.0,132.0,0.0,LH_Vis_2,Visual,RH_Vis_12,Visual
2.0,131.0,0.0,LH_Vis_2,Visual,RH_Vis_11,Visual
2.0,130.0,0.0,LH_Vis_2,Visual,RH_Vis_10,Visual
2.0,161.0,0.0,LH_Vis_2,Visual,RH_DorsAttn_1,DorsalAttn
2.0,160.0,0.0,LH_Vis_2,Visual,RH_SomMot_20,Somatomotor
2.0,159.0,0.0,LH_Vis_2,Visual,RH_SomMot_19,Somatomotor
2.0,158.0,0.0,LH_Vis_2,Visual,RH_SomMot_18,Somatomotor
2.0,157.0,0.0,LH_Vis_2,Visual,RH_SomMot_17,Somatomotor
2.0,156.0,0.0,LH_Vis_2,Visual,RH_SomMot_16,Somatomotor
2.0,155.0,0.0,LH_Vis_2,Visual,RH_SomMot_15,Somatomotor
2.0,154.0,0.0,LH_Vis_2,Visual,RH_SomMot_14,Somatomotor
2.0,153.0,0.0,LH_Vis_2,Visual,RH_SomMot_13,Somatomotor
2.0,152.0,0.0,LH_Vis_2,Visual,RH_SomMot_12,Somatomotor
2.0,151.0,0.0,LH_Vis_2,Visual,RH_SomMot_11,Somatomotor
2.0,150.0,0.0,LH_Vis_2,Visual,RH_SomMot_10,Somatomotor
2.0,149.0,0.0,LH_Vis_2,Visual,RH_SomMot_9,Somatomotor
2.0,148.0,0.0,LH_Vis_2,Visual,RH_SomMot_8,Somatomotor
2.0,147.0,0.0,LH_Vis_2,Visual,RH_SomMot_7,Somatomotor
2.0,146.0,0.0,LH_Vis_2,Visual,RH_SomMot_6,Somatomotor
2.0,177.0,0.0,LH_Vis_2,Visual,RH_DorsAttn_17,DorsalAttn
2.0,176.0,0.0,LH_Vis_2,Visual,RH_DorsAttn_16,DorsalAttn
2.0,175.0,0.0,LH_Vis_2,Visual,RH_DorsAttn_15,DorsalAttn
2.0,174.0,0.0,LH_Vis_2,Visual,RH_DorsAttn_14,DorsalAttn
2.0,173.0,0.0,LH_Vis_2,Visual,RH_DorsAttn_13,DorsalAttn
2.0,172.0,0.0,LH_Vis_2,Visual,RH_DorsAttn_12,DorsalAttn
2.0,171.0,0.0,LH_Vis_2,Visual,RH_DorsAttn_11,DorsalAttn
2.0,170.0,0.0,LH_Vis_2,Visual,RH_DorsAttn_10,DorsalAttn
2.0,169.0,0.0,LH_Vis_2,Visual,RH_DorsAttn_9,DorsalAttn
2.0,168.0,0.0,LH_Vis_2,Visual,RH_DorsAttn_8,DorsalAttn
2.0,167.0,0.0,LH_Vis_2,Visual,RH_DorsAttn_7,DorsalAttn
2.0,166.0,0.0,LH_Vis_2,Visual,RH_DorsAttn_6,DorsalAttn
2.0,165.0,0.0,LH_Vis_2,Visual,RH_DorsAttn_5,DorsalAttn
2.0,164.0,0.0,LH_Vis_2,Visual,RH_DorsAttn_4,DorsalAttn
2.0,163.0,0.0,LH_Vis_2,Visual,RH_DorsAttn_3,DorsalAttn
2.0,162.0,0.0,LH_Vis_2,Visual,RH_DorsAttn_2,DorsalAttn
2.0,193.0,0.0,LH_Vis_2,Visual,RH_SalVentAttn_13,Salience
2.0,192.0,0.0,LH_Vis_2,Visual,RH_SalVentAttn_12,Salience
2.0,191.0,0.0,LH_Vis_2,Visual,RH_SalVentAttn_11,Salience
2.0,190.0,0.0,LH_Vis_2,Visual,RH_SalVentAttn_10,Salience
2.0,189.0,0.0,LH_Vis_2,Visual,RH_SalVentAttn_9,Salience
2.0,188.0,0.0,LH_Vis_2,Visual,RH_SalVentAttn_8,Salience
2.0,187.0,0.0,LH_Vis_2,Visual,RH_SalVentAttn_7,Salience
2.0,186.0,0.0,LH_Vis_2,Visual,RH_SalVentAttn_6,Salience
2.0,185.0,0.0,LH_Vis_2,Visual,RH_SalVentAttn_5,Salience
2.0,184.0,0.0,LH_Vis_2,Visual,RH_SalVentAttn_4,Salience
2.0,183.0,0.0,LH_Vis_2,Visual,RH_SalVentAttn_3,Salience
2.0,182.0,0.0,LH_Vis_2,Visual,RH_SalVentAttn_2,Salience
2.0,181.0,0.0,LH_Vis_2,Visual,RH_SalVentAttn_1,Salience
2.0,180.0,0.0,LH_Vis_2,Visual,RH_DorsAttn_20,DorsalAttn
2.0,179.0,0.0,LH_Vis_2,Visual,RH_DorsAttn_19,DorsalAttn
2.0,178.0,0.0,LH_Vis_2,Visual,RH_DorsAttn_18,DorsalAttn
3.0,13.0,0.0,LH_Vis_3,Visual,LH_Vis_13,Visual
3.0,12.0,0.0,LH_Vis_3,Visual,LH_Vis_12,Visual
3.0,11.0,0.0,LH_Vis_3,Visual,LH_Vis_11,Visual
3.0,10.0,0.0,LH_Vis_3,Visual,LH_Vis_10,Visual
3.0,9.0,0.0,LH_Vis_3,Visual,LH_Vis_9,Visual
3.0,8.0,0.0,LH_Vis_3,Visual,LH_Vis_8,Visual
3.0,7.0,0.0,LH_Vis_3,Visual,LH_Vis_7,Visual
3.0,6.0,0.0,LH_Vis_3,Visual,LH_Vis_6,Visual
3.0,5.0,0.0,LH_Vis_3,Visual,LH_Vis_5,Visual
3.0,4.0,0.0,LH_Vis_3,Visual,LH_Vis_4,Visual
2.0,199.0,0.0,LH_Vis_2,Visual,RH_SalVentAttn_19,Salience
2.0,198.0,0.0,LH_Vis_2,Visual,RH_SalVentAttn_18,Salience
2.0,197.0,0.0,LH_Vis_2,Visual,RH_SalVentAttn_17,Salience
2.0,196.0,0.0,LH_Vis_2,Visual,RH_SalVentAttn_16,Salience
2.0,195.0,0.0,LH_Vis_2,Visual,RH_SalVentAttn_15,Salience
2.0,194.0,0.0,LH_Vis_2,Visual,RH_SalVentAttn_14,Salience
3.0,29.0,0.0,LH_Vis_3,Visual,LH_SomMot_9,Somatomotor
3.0,28.0,0.0,LH_Vis_3,Visual,LH_SomMot_8,Somatomotor
3.0,27.0,0.0,LH_Vis_3,Visual,LH_SomMot_7,Somatomotor
3.0,26.0,0.0,LH_Vis_3,Visual,LH_SomMot_6,Somatomotor
3.0,25.0,0.0,LH_Vis_3,Visual,LH_SomMot_5,Somatomotor
3.0,24.0,0.0,LH_Vis_3,Visual,LH_SomMot_4,Somatomotor
3.0,23.0,0.0,LH_Vis_3,Visual,LH_SomMot_3,Somatomotor
3.0,22.0,0.0,LH_Vis_3,Visual,LH_SomMot_2,Somatomotor
3.0,21.0,0.0,LH_Vis_3,Visual,LH_SomMot_1,Somatomotor
3.0,20.0,0.0,LH_Vis_3,Visual,LH_Vis_20,Visual
3.0,19.0,0.0,LH_Vis_3,Visual,LH_Vis_19,Visual
3.0,18.0,0.0,LH_Vis_3,Visual,LH_Vis_18,Visual
3.0,17.0,0.0,LH_Vis_3,Visual,LH_Vis_17,Visual
3.0,16.0,0.0,LH_Vis_3,Visual,LH_Vis_16,Visual
3.0,15.0,0.0,LH_Vis_3,Visual,LH_Vis_15,Visual
3.0,14.0,0.0,LH_Vis_3,Visual,LH_Vis_14,Visual
3.0,45.0,0.0,LH_Vis_3,Visual,LH_DorsAttn_5,DorsalAttn
3.0,44.0,0.0,LH_Vis_3,Visual,LH_DorsAttn_4,DorsalAttn
3.0,43.0,0.0,LH_Vis_3,Visual,LH_DorsAttn_3,DorsalAttn
3.0,42.0,0.0,LH_Vis_3,Visual,LH_DorsAttn_2,DorsalAttn
3.0,41.0,0.0,LH_Vis_3,Visual,LH_DorsAttn_1,DorsalAttn
3.0,40.0,0.0,LH_Vis_3,Visual,LH_SomMot_20,Somatomotor
3.0,39.0,0.0,LH_Vis_3,Visual,LH_SomMot_19,Somatomotor
3.0,38.0,0.0,LH_Vis_3,Visual,LH_SomMot_18,Somatomotor
3.0,37.0,0.0,LH_Vis_3,Visual,LH_SomMot_17,Somatomotor
3.0,36.0,0.0,LH_Vis_3,Visual,LH_SomMot_16,Somatomotor
3.0,35.0,0.0,LH_Vis_3,Visual,LH_SomMot_15,Somatomotor
3.0,34.0,0.0,LH_Vis_3,Visual,LH_SomMot_14,Somatomotor
3.0,33.0,0.0,LH_Vis_3,Visual,LH_SomMot_13,Somatomotor
3.0,32.0,0.0,LH_Vis_3,Visual,LH_SomMot_12,Somatomotor
3.0,31.0,0.0,LH_Vis_3,Visual,LH_SomMot_11,Somatomotor
3.0,30.0,0.0,LH_Vis_3,Visual,LH_SomMot_10,Somatomotor
3.0,61.0,0.0,LH_Vis_3,Visual,LH_SalVentAttn_1,Salience
3.0,60.0,0.0,LH_Vis_3,Visual,LH_DorsAttn_20,DorsalAttn
3.0,59.0,0.0,LH_Vis_3,Visual,LH_DorsAttn_19,DorsalAttn
3.0,58.0,0.0,LH_Vis_3,Visual,LH_DorsAttn_18,DorsalAttn
3.0,57.0,0.0,LH_Vis_3,Visual,LH_DorsAttn_17,DorsalAttn
3.0,56.0,0.0,LH_Vis_3,Visual,LH_DorsAttn_16,DorsalAttn
3.0,55.0,0.0,LH_Vis_3,Visual,LH_DorsAttn_15,DorsalAttn
3.0,54.0,0.0,LH_Vis_3,Visual,LH_DorsAttn_14,DorsalAttn
3.0,53.0,0.0,LH_Vis_3,Visual,LH_DorsAttn_13,DorsalAttn
3.0,52.0,0.0,LH_Vis_3,Visual,LH_DorsAttn_12,DorsalAttn
3.0,51.0,0.0,LH_Vis_3,Visual,LH_DorsAttn_11,DorsalAttn
3.0,50.0,0.0,LH_Vis_3,Visual,LH_DorsAttn_10,DorsalAttn
3.0,49.0,0.0,LH_Vis_3,Visual,LH_DorsAttn_9,DorsalAttn
3.0,48.0,0.0,LH_Vis_3,Visual,LH_DorsAttn_8,DorsalAttn
3.0,47.0,0.0,LH_Vis_3,Visual,LH_DorsAttn_7,DorsalAttn
3.0,46.0,0.0,LH_Vis_3,Visual,LH_DorsAttn_6,DorsalAttn
3.0,77.0,0.0,LH_Vis_3,Visual,LH_SalVentAttn_17,Salience
3.0,76.0,0.0,LH_Vis_3,Visual,LH_SalVentAttn_16,Salience
3.0,75.0,0.0,LH_Vis_3,Visual,LH_SalVentAttn_15,Salience
3.0,74.0,0.0,LH_Vis_3,Visual,LH_SalVentAttn_14,Salience
3.0,73.0,0.0,LH_Vis_3,Visual,LH_SalVentAttn_13,Salience
3.0,72.0,0.0,LH_Vis_3,Visual,LH_SalVentAttn_12,Salience
3.0,71.0,0.0,LH_Vis_3,Visual,LH_SalVentAttn_11,Salience
3.0,70.0,0.0,LH_Vis_3,Visual,LH_SalVentAttn_10,Salience
3.0,69.0,0.0,LH_Vis_3,Visual,LH_SalVentAttn_9,Salience
3.0,68.0,0.0,LH_Vis_3,Visual,LH_SalVentAttn_8,Salience
3.0,67.0,0.0,LH_Vis_3,Visual,LH_SalVentAttn_7,Salience
3.0,66.0,0.0,LH_Vis_3,Visual,LH_SalVentAttn_6,Salience
3.0,65.0,0.0,LH_Vis_3,Visual,LH_SalVentAttn_5,Salience
3.0,64.0,0.0,LH_Vis_3,Visual,LH_SalVentAttn_4,Salience
3.0,63.0,0.0,LH_Vis_3,Visual,LH_SalVentAttn_3,Salience
3.0,62.0,0.0,LH_Vis_3,Visual,LH_SalVentAttn_2,Salience
3.0,93.0,0.0,LH_Vis_3,Visual,LH_FrontPar_3,Frontoparietal
3.0,92.0,0.0,LH_Vis_3,Visual,LH_FrontPar_2,Frontoparietal
3.0,91.0,0.0,LH_Vis_3,Visual,LH_FrontPar_1,Frontoparietal
3.0,90.0,0.0,LH_Vis_3,Visual,LH_Limbic_10,Limbic
3.0,89.0,0.0,LH_Vis_3,Visual,LH_Limbic_9,Limbic
3.0,88.0,0.0,LH_Vis_3,Visual,LH_Limbic_8,Limbic
3.0,87.0,0.0,LH_Vis_3,Visual,LH_Limbic_7,Limbic
3.0,86.0,0.0,LH_Vis_3,Visual,LH_Limbic_6,Limbic
3.0,85.0,0.0,LH_Vis_3,Visual,LH_Limbic_5,Limbic
3.0,84.0,0.0,LH_Vis_3,Visual,LH_Limbic_4,Limbic
3.0,83.0,0.0,LH_Vis_3,Visual,LH_Limbic_3,Limbic
3.0,82.0,0.0,LH_Vis_3,Visual,LH_Limbic_2,Limbic
3.0,81.0,0.0,LH_Vis_3,Visual,LH_Limbic_1,Limbic
